[205, 258, 292], [205, 258, 269]
[236, 241, 286], [111, 236, 241]
[236, 241, 286], [87, 236, 241]
[236, 241, 286], [198, 236, 241]
[236, 241, 286], [236, 241, 264]
[236, 241, 286], [232, 236, 241]
[236, 241, 286], [236, 241, 312]
[236, 241, 286], [110, 236, 241]
[111, 236, 241], [87, 236, 241]
[111, 236, 241], [198, 236, 241]
[111, 236, 241], [236, 241, 264]
[111, 236, 241], [232, 236, 241]
[111, 236, 241], [236, 241, 312]
[111, 236, 241], [110, 236, 241]
[87, 236, 241], [198, 236, 241]
[87, 236, 241], [236, 241, 264]
[87, 236, 241], [232, 236, 241]
[87, 236, 241], [236, 241, 312]
[87, 236, 241], [110, 236, 241]
[198, 236, 241], [236, 241, 264]
[198, 236, 241], [232, 236, 241]
[198, 236, 241], [236, 241, 312]
[198, 236, 241], [110, 236, 241]
[236, 241, 264], [232, 236, 241]
[236, 241, 264], [236, 241, 312]
[236, 241, 264], [110, 236, 241]
[232, 236, 241], [236, 241, 312]
[232, 236, 241], [110, 236, 241]
[236, 241, 312], [110, 236, 241]
[236, 241, 286], [198, 236, 286]
[75, 174, 274], [100, 174, 274]
[28, 32, 101], [32, 85, 101]
[28, 32, 101], [29, 32, 101]
[32, 85, 101], [29, 32, 101]
[55, 232, 286], [55, 87, 232]
[55, 232, 286], [87, 232, 286]
[6, 18, 219], [18, 218, 219]
[6, 18, 219], [18, 112, 219]
[18, 218, 219], [18, 112, 219]
[76, 85, 91], [41, 85, 91]
[76, 85, 91], [85, 91, 101]
[41, 85, 91], [85, 91, 101]
[71, 152, 213], [71, 75, 152]
[71, 152, 213], [71, 149, 152]
[71, 75, 152], [71, 149, 152]
[29, 237, 277], [29, 111, 237]
[17, 64, 121], [16, 17, 64]
[148, 251, 285], [148, 244, 251]
[148, 251, 285], [147, 148, 285]
[148, 251, 285], [148, 244, 285]
[147, 148, 285], [148, 244, 285]
[113, 216, 306], [113, 167, 216]
[113, 216, 306], [5, 113, 216]
[113, 216, 306], [113, 197, 216]
[113, 216, 306], [112, 113, 216]
[113, 216, 306], [113, 216, 228]
[113, 167, 216], [5, 113, 216]
[113, 167, 216], [113, 197, 216]
[113, 167, 216], [112, 113, 216]
[113, 167, 216], [113, 216, 228]
[5, 113, 216], [113, 197, 216]
[5, 113, 216], [112, 113, 216]
[5, 113, 216], [113, 216, 228]
[113, 197, 216], [112, 113, 216]
[113, 197, 216], [113, 216, 228]
[112, 113, 216], [113, 216, 228]
[88, 176, 178], [88, 108, 178]
[51, 147, 285], [147, 285, 297]
[51, 147, 285], [147, 159, 285]
[51, 147, 285], [147, 251, 285]
[51, 147, 285], [147, 244, 285]
[51, 147, 285], [35, 147, 285]
[51, 147, 285], [147, 148, 285]
[147, 285, 297], [147, 159, 285]
[147, 285, 297], [147, 251, 285]
[147, 285, 297], [147, 244, 285]
[147, 285, 297], [35, 147, 285]
[147, 285, 297], [147, 148, 285]
[147, 159, 285], [147, 251, 285]
[147, 159, 285], [147, 244, 285]
[147, 159, 285], [35, 147, 285]
[147, 159, 285], [147, 148, 285]
[147, 251, 285], [147, 244, 285]
[147, 251, 285], [35, 147, 285]
[147, 251, 285], [147, 148, 285]
[147, 244, 285], [35, 147, 285]
[147, 244, 285], [147, 148, 285]
[35, 147, 285], [147, 148, 285]
[9, 144, 285], [9, 285, 313]
[105, 218, 249], [105, 229, 249]
[105, 218, 249], [218, 219, 249]
[141, 202, 258], [141, 258, 265]
[141, 202, 258], [141, 205, 258]
[141, 258, 265], [141, 205, 258]
[141, 202, 258], [202, 258, 288]
[141, 202, 258], [202, 258, 265]
[141, 202, 258], [202, 205, 258]
[202, 258, 288], [202, 258, 265]
[202, 258, 288], [202, 205, 258]
[202, 258, 265], [202, 205, 258]
[144, 166, 301], [144, 272, 301]
[144, 166, 301], [144, 301, 305]
[144, 272, 301], [144, 301, 305]
[17, 66, 112], [66, 112, 316]
[32, 33, 116], [32, 115, 116]
[64, 65, 121], [29, 65, 121]
[136, 280, 305], [136, 258, 280]
[108, 191, 302], [108, 178, 302]
[108, 191, 302], [107, 108, 302]
[108, 178, 302], [107, 108, 302]
[112, 113, 298], [89, 113, 298]
[37, 122, 127], [122, 127, 163]
[77, 163, 179], [77, 132, 179]
[77, 163, 179], [163, 179, 210]
[38, 94, 108], [4, 38, 108]
[4, 48, 97], [4, 92, 97]
[4, 48, 97], [8, 48, 97]
[4, 48, 97], [47, 48, 97]
[8, 48, 97], [47, 48, 97]
[78, 163, 193], [77, 78, 193]
[84, 220, 221], [17, 84, 220]
[84, 220, 221], [58, 84, 220]
[84, 220, 221], [57, 84, 220]
[17, 84, 220], [58, 84, 220]
[17, 84, 220], [57, 84, 220]
[58, 84, 220], [57, 84, 220]
[84, 220, 221], [57, 84, 221]
[4, 8, 108], [4, 8, 47]
[4, 8, 108], [4, 8, 48]
[4, 8, 108], [4, 8, 42]
[4, 8, 47], [4, 8, 48]
[4, 8, 47], [4, 8, 42]
[4, 8, 48], [4, 8, 42]
[4, 8, 108], [8, 66, 108]
[4, 8, 108], [8, 92, 108]
[4, 8, 108], [8, 48, 108]
[8, 66, 108], [8, 92, 108]
[8, 66, 108], [8, 48, 108]
[8, 92, 108], [8, 48, 108]
[104, 276, 293], [104, 268, 276]
[113, 197, 249], [113, 197, 216]
[113, 197, 249], [12, 113, 197]
[113, 197, 216], [12, 113, 197]
[113, 197, 249], [112, 113, 249]
[72, 73, 174], [72, 99, 174]
[72, 73, 174], [49, 72, 174]
[72, 99, 174], [49, 72, 174]
[72, 73, 171], [72, 126, 171]
[145, 258, 280], [145, 166, 258]
[145, 258, 280], [145, 205, 280]
[218, 259, 298], [218, 219, 259]
[202, 291, 292], [202, 292, 300]
[202, 291, 292], [280, 291, 292]
[202, 291, 292], [265, 291, 292]
[202, 291, 292], [291, 292, 305]
[280, 291, 292], [265, 291, 292]
[280, 291, 292], [291, 292, 305]
[265, 291, 292], [291, 292, 305]
[11, 235, 292], [11, 287, 292]
[11, 235, 292], [10, 11, 292]
[11, 287, 292], [10, 11, 292]
[11, 235, 292], [144, 235, 292]
[9, 25, 71], [25, 71, 93]
[9, 25, 71], [25, 26, 71]
[25, 71, 93], [25, 26, 71]
[258, 269, 303], [235, 269, 303]
[57, 84, 161], [57, 58, 161]
[111, 135, 237], [111, 237, 277]
[111, 135, 237], [111, 237, 247]
[111, 135, 237], [107, 111, 237]
[111, 135, 237], [29, 111, 237]
[111, 135, 237], [111, 237, 252]
[111, 135, 237], [47, 111, 237]
[111, 237, 277], [111, 237, 247]
[111, 237, 277], [107, 111, 237]
[111, 237, 277], [29, 111, 237]
[111, 237, 277], [111, 237, 252]
[111, 237, 277], [47, 111, 237]
[111, 237, 247], [107, 111, 237]
[111, 237, 247], [29, 111, 237]
[111, 237, 247], [111, 237, 252]
[111, 237, 247], [47, 111, 237]
[107, 111, 237], [29, 111, 237]
[107, 111, 237], [111, 237, 252]
[107, 111, 237], [47, 111, 237]
[29, 111, 237], [111, 237, 252]
[29, 111, 237], [47, 111, 237]
[111, 237, 252], [47, 111, 237]
[14, 135, 186], [135, 186, 277]
[14, 135, 186], [43, 135, 186]
[14, 135, 186], [135, 186, 245]
[14, 135, 186], [111, 135, 186]
[14, 135, 186], [124, 135, 186]
[135, 186, 277], [43, 135, 186]
[135, 186, 277], [135, 186, 245]
[135, 186, 277], [111, 135, 186]
[135, 186, 277], [124, 135, 186]
[43, 135, 186], [135, 186, 245]
[43, 135, 186], [111, 135, 186]
[43, 135, 186], [124, 135, 186]
[135, 186, 245], [111, 135, 186]
[135, 186, 245], [124, 135, 186]
[111, 135, 186], [124, 135, 186]
[172, 273, 305], [142, 172, 273]
[172, 273, 305], [172, 287, 305]
[172, 273, 305], [172, 268, 305]
[172, 273, 305], [141, 172, 305]
[172, 287, 305], [172, 268, 305]
[172, 287, 305], [141, 172, 305]
[172, 268, 305], [141, 172, 305]
[72, 188, 194], [170, 188, 194]
[133, 205, 303], [133, 299, 303]
[57, 58, 84], [57, 58, 161]
[57, 58, 84], [57, 58, 127]
[57, 58, 84], [57, 58, 220]
[57, 58, 161], [57, 58, 127]
[57, 58, 161], [57, 58, 220]
[57, 58, 127], [57, 58, 220]
[57, 58, 84], [58, 84, 191]
[57, 58, 84], [58, 84, 220]
[57, 58, 84], [58, 84, 163]
[58, 84, 191], [58, 84, 220]
[58, 84, 191], [58, 84, 163]
[58, 84, 220], [58, 84, 163]
[13, 18, 112], [13, 112, 259]
[13, 18, 112], [6, 18, 112]
[13, 18, 112], [18, 112, 113]
[13, 18, 112], [18, 112, 218]
[13, 18, 112], [18, 112, 219]
[6, 18, 112], [18, 112, 113]
[6, 18, 112], [18, 112, 218]
[6, 18, 112], [18, 112, 219]
[18, 112, 113], [18, 112, 218]
[18, 112, 113], [18, 112, 219]
[18, 112, 218], [18, 112, 219]
[202, 258, 288], [202, 269, 288]
[202, 258, 288], [140, 202, 288]
[202, 269, 288], [140, 202, 288]
[64, 65, 114], [65, 114, 116]
[64, 65, 114], [61, 65, 114]
[64, 65, 114], [65, 108, 114]
[64, 65, 114], [65, 114, 127]
[65, 114, 116], [61, 65, 114]
[65, 114, 116], [65, 108, 114]
[65, 114, 116], [65, 114, 127]
[61, 65, 114], [65, 108, 114]
[61, 65, 114], [65, 114, 127]
[65, 108, 114], [65, 114, 127]
[51, 95, 270], [51, 52, 95]
[51, 95, 270], [51, 52, 270]
[51, 95, 270], [52, 95, 270]
[51, 95, 270], [95, 158, 270]
[51, 95, 270], [95, 159, 270]
[52, 95, 270], [95, 158, 270]
[52, 95, 270], [95, 159, 270]
[95, 158, 270], [95, 159, 270]
[108, 176, 178], [84, 108, 176]
[108, 176, 178], [108, 176, 250]
[108, 176, 178], [108, 176, 206]
[108, 176, 178], [107, 108, 176]
[84, 108, 176], [108, 176, 250]
[84, 108, 176], [108, 176, 206]
[84, 108, 176], [107, 108, 176]
[108, 176, 250], [108, 176, 206]
[108, 176, 250], [107, 108, 176]
[108, 176, 206], [107, 108, 176]
[77, 108, 178], [58, 77, 178]
[136, 137, 278], [136, 137, 281]
[136, 137, 278], [137, 273, 278]
[213, 234, 296], [207, 234, 296]
[213, 234, 296], [208, 234, 296]
[207, 234, 296], [208, 234, 296]
[71, 102, 167], [22, 71, 102]
[71, 102, 167], [71, 81, 102]
[22, 71, 102], [71, 81, 102]
[41, 42, 85], [41, 42, 76]
[41, 42, 85], [28, 41, 42]
[41, 42, 76], [28, 41, 42]
[30, 84, 161], [30, 84, 191]
[49, 174, 187], [174, 177, 187]
[49, 174, 187], [100, 174, 187]
[49, 174, 187], [174, 187, 196]
[174, 177, 187], [100, 174, 187]
[174, 177, 187], [174, 187, 196]
[100, 174, 187], [174, 187, 196]
[81, 103, 131], [81, 103, 128]
[81, 103, 131], [72, 81, 103]
[81, 103, 131], [81, 102, 103]
[81, 103, 131], [80, 81, 103]
[81, 103, 128], [72, 81, 103]
[81, 103, 128], [81, 102, 103]
[81, 103, 128], [80, 81, 103]
[72, 81, 103], [81, 102, 103]
[72, 81, 103], [80, 81, 103]
[81, 102, 103], [80, 81, 103]
[81, 103, 131], [80, 81, 131]
[21, 27, 72], [21, 27, 109]
[21, 27, 72], [21, 27, 155]
[21, 27, 72], [21, 27, 323]
[21, 27, 72], [21, 22, 27]
[21, 27, 109], [21, 27, 155]
[21, 27, 109], [21, 27, 323]
[21, 27, 109], [21, 22, 27]
[21, 27, 155], [21, 27, 323]
[21, 27, 155], [21, 22, 27]
[21, 27, 323], [21, 22, 27]
[104, 268, 276], [104, 268, 293]
[49, 50, 187], [49, 50, 59]
[49, 50, 187], [49, 50, 73]
[49, 50, 187], [49, 50, 203]
[49, 50, 187], [49, 50, 271]
[49, 50, 59], [49, 50, 73]
[49, 50, 59], [49, 50, 203]
[49, 50, 59], [49, 50, 271]
[49, 50, 73], [49, 50, 203]
[49, 50, 73], [49, 50, 271]
[49, 50, 203], [49, 50, 271]
[41, 42, 76], [3, 42, 76]
[41, 42, 76], [42, 76, 107]
[3, 42, 76], [42, 76, 107]
[51, 52, 159], [51, 52, 314]
[51, 52, 159], [51, 52, 270]
[51, 52, 159], [51, 52, 95]
[51, 52, 314], [51, 52, 270]
[51, 52, 314], [51, 52, 95]
[51, 52, 270], [51, 52, 95]
[49, 170, 187], [170, 177, 187]
[21, 71, 167], [21, 22, 71]
[17, 32, 33], [17, 33, 117]
[26, 68, 157], [26, 157, 223]
[26, 68, 157], [68, 157, 223]
[126, 174, 194], [118, 126, 194]
[54, 180, 187], [180, 187, 231]
[85, 101, 115], [85, 115, 130]
[85, 101, 115], [32, 85, 115]
[85, 115, 130], [32, 85, 115]
[22, 27, 155], [22, 27, 323]
[22, 27, 155], [22, 27, 279]
[22, 27, 155], [21, 22, 27]
[22, 27, 155], [22, 27, 318]
[22, 27, 155], [22, 27, 109]
[22, 27, 323], [22, 27, 279]
[22, 27, 323], [21, 22, 27]
[22, 27, 323], [22, 27, 318]
[22, 27, 323], [22, 27, 109]
[22, 27, 279], [21, 22, 27]
[22, 27, 279], [22, 27, 318]
[22, 27, 279], [22, 27, 109]
[21, 22, 27], [22, 27, 318]
[21, 22, 27], [22, 27, 109]
[22, 27, 318], [22, 27, 109]
[55, 72, 87], [55, 72, 246]
[55, 72, 87], [55, 87, 232]
[55, 72, 87], [55, 87, 246]
[55, 72, 87], [55, 87, 247]
[55, 72, 87], [55, 87, 225]
[55, 72, 87], [55, 87, 286]
[55, 87, 232], [55, 87, 246]
[55, 87, 232], [55, 87, 247]
[55, 87, 232], [55, 87, 225]
[55, 87, 232], [55, 87, 286]
[55, 87, 246], [55, 87, 247]
[55, 87, 246], [55, 87, 225]
[55, 87, 246], [55, 87, 286]
[55, 87, 247], [55, 87, 225]
[55, 87, 247], [55, 87, 286]
[55, 87, 225], [55, 87, 286]
[49, 118, 196], [73, 118, 196]
[49, 118, 196], [118, 170, 196]
[73, 118, 196], [118, 170, 196]
[9, 287, 305], [9, 287, 291]
[9, 287, 305], [9, 273, 287]
[9, 287, 291], [9, 273, 287]
[9, 287, 305], [9, 305, 316]
[9, 287, 305], [9, 142, 305]
[9, 305, 316], [9, 142, 305]
[49, 187, 231], [49, 180, 231]
[49, 187, 231], [180, 187, 231]
[32, 117, 130], [32, 115, 117]
[133, 281, 299], [10, 133, 281]
[133, 281, 299], [133, 217, 281]
[133, 281, 299], [9, 133, 281]
[10, 133, 281], [133, 217, 281]
[10, 133, 281], [9, 133, 281]
[133, 217, 281], [9, 133, 281]
[133, 281, 299], [133, 299, 303]
[133, 281, 299], [133, 235, 299]
[133, 299, 303], [133, 235, 299]
[149, 152, 167], [75, 149, 167]
[149, 152, 167], [25, 149, 167]
[149, 152, 167], [81, 149, 167]
[75, 149, 167], [25, 149, 167]
[75, 149, 167], [81, 149, 167]
[25, 149, 167], [81, 149, 167]
[149, 152, 167], [75, 152, 167]
[149, 152, 167], [152, 167, 169]
[149, 152, 167], [25, 152, 167]
[75, 152, 167], [152, 167, 169]
[75, 152, 167], [25, 152, 167]
[152, 167, 169], [25, 152, 167]
[208, 254, 296], [208, 294, 296]
[208, 254, 296], [207, 208, 296]
[208, 254, 296], [208, 234, 296]
[208, 294, 296], [207, 208, 296]
[208, 294, 296], [208, 234, 296]
[207, 208, 296], [208, 234, 296]
[172, 205, 265], [9, 205, 265]
[172, 205, 265], [202, 205, 265]
[172, 205, 265], [141, 205, 265]
[172, 205, 265], [205, 258, 265]
[172, 205, 265], [205, 265, 299]
[172, 205, 265], [205, 265, 303]
[9, 205, 265], [202, 205, 265]
[9, 205, 265], [141, 205, 265]
[9, 205, 265], [205, 258, 265]
[9, 205, 265], [205, 265, 299]
[9, 205, 265], [205, 265, 303]
[202, 205, 265], [141, 205, 265]
[202, 205, 265], [205, 258, 265]
[202, 205, 265], [205, 265, 299]
[202, 205, 265], [205, 265, 303]
[141, 205, 265], [205, 258, 265]
[141, 205, 265], [205, 265, 299]
[141, 205, 265], [205, 265, 303]
[205, 258, 265], [205, 265, 299]
[205, 258, 265], [205, 265, 303]
[205, 265, 299], [205, 265, 303]
[11, 287, 292], [11, 172, 287]
[141, 202, 265], [202, 258, 265]
[141, 202, 265], [202, 205, 265]
[141, 202, 265], [172, 202, 265]
[202, 258, 265], [202, 205, 265]
[202, 258, 265], [172, 202, 265]
[202, 205, 265], [172, 202, 265]
[9, 287, 291], [9, 202, 291]
[47, 48, 92], [47, 48, 115]
[47, 48, 92], [4, 47, 48]
[47, 48, 92], [42, 47, 48]
[47, 48, 92], [47, 48, 61]
[47, 48, 92], [47, 48, 97]
[47, 48, 92], [8, 47, 48]
[47, 48, 115], [4, 47, 48]
[47, 48, 115], [42, 47, 48]
[47, 48, 115], [47, 48, 61]
[47, 48, 115], [47, 48, 97]
[47, 48, 115], [8, 47, 48]
[4, 47, 48], [42, 47, 48]
[4, 47, 48], [47, 48, 61]
[4, 47, 48], [47, 48, 97]
[4, 47, 48], [8, 47, 48]
[42, 47, 48], [47, 48, 61]
[42, 47, 48], [47, 48, 97]
[42, 47, 48], [8, 47, 48]
[47, 48, 61], [47, 48, 97]
[47, 48, 61], [8, 47, 48]
[47, 48, 97], [8, 47, 48]
[62, 183, 189], [60, 62, 183]
[62, 183, 189], [103, 183, 189]
[49, 73, 118], [73, 118, 196]
[49, 73, 118], [73, 118, 187]
[73, 118, 196], [73, 118, 187]
[22, 153, 167], [22, 151, 167]
[22, 153, 167], [22, 102, 167]
[22, 153, 167], [21, 22, 167]
[22, 153, 167], [22, 26, 167]
[22, 153, 167], [22, 71, 167]
[22, 153, 167], [22, 155, 167]
[22, 153, 167], [22, 167, 271]
[22, 151, 167], [22, 102, 167]
[22, 151, 167], [21, 22, 167]
[22, 151, 167], [22, 26, 167]
[22, 151, 167], [22, 71, 167]
[22, 151, 167], [22, 155, 167]
[22, 151, 167], [22, 167, 271]
[22, 102, 167], [21, 22, 167]
[22, 102, 167], [22, 26, 167]
[22, 102, 167], [22, 71, 167]
[22, 102, 167], [22, 155, 167]
[22, 102, 167], [22, 167, 271]
[21, 22, 167], [22, 26, 167]
[21, 22, 167], [22, 71, 167]
[21, 22, 167], [22, 155, 167]
[21, 22, 167], [22, 167, 271]
[22, 26, 167], [22, 71, 167]
[22, 26, 167], [22, 155, 167]
[22, 26, 167], [22, 167, 271]
[22, 71, 167], [22, 155, 167]
[22, 71, 167], [22, 167, 271]
[22, 155, 167], [22, 167, 271]
[4, 48, 85], [41, 48, 85]
[4, 48, 85], [8, 48, 85]
[41, 48, 85], [8, 48, 85]
[144, 272, 280], [272, 280, 305]
[94, 108, 115], [48, 94, 115]
[81, 103, 128], [80, 103, 128]
[5, 18, 89], [5, 18, 113]
[87, 123, 266], [87, 225, 266]
[87, 123, 266], [87, 247, 266]
[87, 225, 266], [87, 247, 266]
[87, 123, 266], [123, 266, 284]
[5, 113, 259], [113, 134, 259]
[202, 269, 288], [166, 202, 269]
[202, 269, 288], [202, 269, 272]
[166, 202, 269], [202, 269, 272]
[55, 87, 232], [87, 232, 286]
[229, 243, 295], [226, 229, 295]
[229, 243, 295], [229, 251, 295]
[229, 243, 295], [229, 295, 298]
[226, 229, 295], [229, 251, 295]
[226, 229, 295], [229, 295, 298]
[229, 251, 295], [229, 295, 298]
[9, 112, 228], [9, 228, 299]
[72, 81, 326], [72, 213, 326]
[72, 81, 326], [72, 80, 326]
[72, 81, 326], [71, 72, 326]
[72, 213, 326], [72, 80, 326]
[72, 213, 326], [71, 72, 326]
[72, 80, 326], [71, 72, 326]
[269, 272, 305], [145, 269, 305]
[269, 272, 305], [258, 269, 305]
[145, 269, 305], [258, 269, 305]
[23, 75, 275], [53, 75, 275]
[23, 75, 275], [75, 155, 275]
[53, 75, 275], [75, 155, 275]
[142, 172, 273], [142, 172, 281]
[142, 172, 273], [136, 142, 172]
[142, 172, 273], [89, 142, 172]
[142, 172, 273], [142, 172, 313]
[142, 172, 273], [141, 142, 172]
[142, 172, 281], [136, 142, 172]
[142, 172, 281], [89, 142, 172]
[142, 172, 281], [142, 172, 313]
[142, 172, 281], [141, 142, 172]
[136, 142, 172], [89, 142, 172]
[136, 142, 172], [142, 172, 313]
[136, 142, 172], [141, 142, 172]
[89, 142, 172], [142, 172, 313]
[89, 142, 172], [141, 142, 172]
[142, 172, 313], [141, 142, 172]
[100, 107, 174], [107, 174, 188]
[268, 276, 285], [205, 268, 285]
[124, 245, 277], [124, 186, 245]
[124, 245, 277], [14, 124, 245]
[124, 186, 245], [14, 124, 245]
[18, 20, 243], [12, 18, 243]
[18, 20, 243], [20, 230, 243]
[116, 176, 302], [116, 178, 302]
[116, 176, 302], [31, 116, 302]
[116, 178, 302], [31, 116, 302]
[81, 102, 271], [81, 102, 103]
[81, 102, 271], [81, 102, 152]
[81, 102, 271], [71, 81, 102]
[81, 102, 103], [81, 102, 152]
[81, 102, 103], [71, 81, 102]
[81, 102, 152], [71, 81, 102]
[215, 255, 257], [215, 253, 255]
[170, 173, 317], [100, 173, 317]
[170, 173, 317], [98, 173, 317]
[100, 173, 317], [98, 173, 317]
[41, 76, 97], [7, 76, 97]
[71, 149, 323], [71, 149, 152]
[115, 117, 130], [32, 115, 117]
[115, 117, 130], [64, 115, 117]
[115, 117, 130], [115, 117, 121]
[32, 115, 117], [64, 115, 117]
[32, 115, 117], [115, 117, 121]
[64, 115, 117], [115, 117, 121]
[31, 132, 221], [58, 132, 221]
[31, 132, 221], [132, 220, 221]
[58, 132, 221], [132, 220, 221]
[100, 126, 317], [100, 173, 317]
[100, 126, 317], [100, 177, 317]
[100, 173, 317], [100, 177, 317]
[258, 265, 288], [202, 258, 265]
[258, 265, 288], [141, 258, 265]
[258, 265, 288], [205, 258, 265]
[202, 258, 265], [141, 258, 265]
[202, 258, 265], [205, 258, 265]
[141, 258, 265], [205, 258, 265]
[158, 164, 270], [95, 158, 270]
[158, 164, 270], [52, 158, 270]
[158, 164, 270], [149, 158, 270]
[95, 158, 270], [52, 158, 270]
[95, 158, 270], [149, 158, 270]
[52, 158, 270], [149, 158, 270]
[218, 229, 243], [218, 219, 229]
[35, 147, 326], [147, 297, 326]
[13, 105, 226], [105, 226, 229]
[147, 285, 297], [35, 285, 297]
[124, 186, 245], [124, 186, 277]
[124, 186, 245], [124, 135, 186]
[124, 186, 277], [124, 135, 186]
[181, 182, 192], [178, 181, 182]
[77, 163, 181], [77, 175, 181]
[77, 163, 181], [122, 163, 181]
[31, 132, 209], [132, 209, 302]
[68, 157, 223], [26, 157, 223]
[28, 29, 86], [28, 32, 86]
[28, 29, 86], [28, 86, 101]
[28, 32, 86], [28, 86, 101]
[136, 293, 303], [9, 136, 303]
[136, 293, 303], [293, 303, 305]
[22, 73, 173], [22, 73, 196]
[22, 73, 173], [22, 51, 173]
[22, 73, 173], [22, 173, 196]
[22, 51, 173], [22, 173, 196]
[51, 63, 125], [51, 53, 63]
[51, 63, 125], [51, 63, 215]
[51, 53, 63], [51, 63, 215]
[51, 63, 125], [51, 53, 125]
[133, 205, 258], [11, 133, 258]
[133, 205, 258], [9, 133, 258]
[11, 133, 258], [9, 133, 258]
[52, 95, 270], [51, 52, 95]
[21, 27, 109], [21, 109, 155]
[21, 27, 109], [21, 22, 109]
[21, 109, 155], [21, 22, 109]
[21, 27, 109], [27, 109, 323]
[21, 27, 109], [22, 27, 109]
[27, 109, 323], [22, 27, 109]
[14, 124, 175], [14, 83, 175]
[95, 149, 158], [22, 149, 158]
[95, 149, 158], [149, 158, 270]
[22, 149, 158], [149, 158, 270]
[60, 62, 98], [60, 62, 183]
[60, 62, 98], [60, 62, 125]
[60, 62, 183], [60, 62, 125]
[35, 285, 297], [35, 251, 285]
[35, 285, 297], [35, 244, 285]
[35, 285, 297], [35, 147, 285]
[35, 251, 285], [35, 244, 285]
[35, 251, 285], [35, 147, 285]
[35, 244, 285], [35, 147, 285]
[217, 219, 224], [217, 218, 219]
[202, 285, 300], [202, 291, 300]
[202, 285, 300], [202, 292, 300]
[202, 291, 300], [202, 292, 300]
[24, 162, 169], [24, 162, 168]
[24, 162, 169], [24, 162, 283]
[24, 162, 168], [24, 162, 283]
[24, 162, 169], [158, 162, 169]
[32, 61, 130], [38, 61, 130]
[32, 61, 130], [61, 115, 130]
[38, 61, 130], [61, 115, 130]
[22, 27, 323], [21, 27, 323]
[22, 27, 323], [27, 109, 323]
[21, 27, 323], [27, 109, 323]
[30, 77, 138], [30, 77, 163]
[30, 77, 138], [30, 77, 193]
[30, 77, 163], [30, 77, 193]
[13, 104, 259], [13, 104, 226]
[13, 104, 259], [13, 104, 222]
[13, 104, 226], [13, 104, 222]
[49, 60, 184], [49, 180, 184]
[49, 60, 184], [49, 184, 196]
[49, 180, 184], [49, 184, 196]
[126, 174, 195], [98, 174, 195]
[126, 174, 195], [60, 174, 195]
[98, 174, 195], [60, 174, 195]
[29, 76, 85], [28, 29, 85]
[10, 70, 133], [11, 70, 133]
[135, 239, 317], [135, 239, 277]
[42, 47, 85], [4, 47, 85]
[42, 47, 85], [47, 85, 108]
[42, 47, 85], [47, 76, 85]
[4, 47, 85], [47, 85, 108]
[4, 47, 85], [47, 76, 85]
[47, 85, 108], [47, 76, 85]
[3, 42, 76], [3, 42, 101]
[3, 42, 76], [3, 42, 47]
[3, 42, 101], [3, 42, 47]
[3, 42, 76], [3, 76, 101]
[199, 207, 256], [199, 256, 296]
[199, 207, 256], [207, 256, 296]
[199, 207, 256], [72, 207, 256]
[199, 207, 256], [207, 234, 256]
[199, 207, 256], [207, 255, 256]
[207, 256, 296], [72, 207, 256]
[207, 256, 296], [207, 234, 256]
[207, 256, 296], [207, 255, 256]
[72, 207, 256], [207, 234, 256]
[72, 207, 256], [207, 255, 256]
[207, 234, 256], [207, 255, 256]
[176, 179, 209], [31, 179, 209]
[45, 222, 259], [45, 259, 262]
[178, 181, 182], [178, 182, 209]
[178, 181, 182], [176, 178, 182]
[178, 181, 182], [31, 178, 182]
[178, 182, 209], [176, 178, 182]
[178, 182, 209], [31, 178, 182]
[176, 178, 182], [31, 178, 182]
[226, 229, 295], [226, 229, 290]
[226, 229, 295], [226, 229, 251]
[226, 229, 295], [226, 229, 293]
[226, 229, 295], [105, 226, 229]
[226, 229, 290], [226, 229, 251]
[226, 229, 290], [226, 229, 293]
[226, 229, 290], [105, 226, 229]
[226, 229, 251], [226, 229, 293]
[226, 229, 251], [105, 226, 229]
[226, 229, 293], [105, 226, 229]
[122, 127, 163], [122, 163, 181]
[122, 127, 163], [122, 163, 192]
[122, 163, 181], [122, 163, 192]
[111, 252, 277], [111, 237, 252]
[111, 252, 277], [29, 252, 277]
[159, 199, 202], [159, 199, 321]
[159, 199, 202], [159, 199, 233]
[159, 199, 202], [159, 184, 199]
[159, 199, 321], [159, 199, 233]
[159, 199, 321], [159, 184, 199]
[159, 199, 233], [159, 184, 199]
[159, 199, 202], [159, 202, 205]
[112, 134, 218], [112, 113, 134]
[112, 134, 218], [112, 134, 219]
[112, 134, 218], [6, 112, 134]
[112, 134, 218], [104, 112, 134]
[112, 113, 134], [112, 134, 219]
[112, 113, 134], [6, 112, 134]
[112, 113, 134], [104, 112, 134]
[112, 134, 219], [6, 112, 134]
[112, 134, 219], [104, 112, 134]
[6, 112, 134], [104, 112, 134]
[175, 176, 179], [175, 179, 181]
[175, 176, 179], [175, 179, 182]
[175, 179, 181], [175, 179, 182]
[77, 84, 191], [58, 77, 191]
[77, 84, 191], [58, 84, 191]
[77, 84, 191], [84, 161, 191]
[77, 84, 191], [84, 132, 191]
[77, 84, 191], [30, 84, 191]
[58, 84, 191], [84, 161, 191]
[58, 84, 191], [84, 132, 191]
[58, 84, 191], [30, 84, 191]
[84, 161, 191], [84, 132, 191]
[84, 161, 191], [30, 84, 191]
